"ids"	"type"	"missing96"	"missing97"	"race"	"gender"	"grade96"	"grade97"	"club_type_detailed"	"club_profile"	"club_feeder"	"club_type_gender"	"club_type_grade"
"167545"	"student"	0	0	"white"	"female"	11	12	NA	NA	NA	NA	NA
"167546"	"student"	1	1	NA	"female"	NA	NA	NA	NA	NA	NA	NA
"167547"	"student"	1	1	NA	"male"	NA	NA	NA	NA	NA	NA	NA
"167548"	"student"	1	1	NA	"female"	NA	NA	NA	NA	NA	NA	NA
"167549"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167551"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167552"	"student"	1	1	"Asian"	"female"	6	7	NA	NA	NA	NA	NA
"167553"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"167554"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"167555"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167556"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167557"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167558"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"167559"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167560"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167561"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167562"	"student"	1	1	"Hispanic"	"male"	6	7	NA	NA	NA	NA	NA
"167563"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"167564"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167565"	"student"	1	1	"Hispanic"	"male"	6	7	NA	NA	NA	NA	NA
"167566"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167567"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"167568"	"student"	0	0	"black"	"male"	9	10	NA	NA	NA	NA	NA
"167569"	"student"	1	1	"black"	"female"	6	7	NA	NA	NA	NA	NA
"167570"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"167571"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167572"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167574"	"student"	1	1	"black"	"male"	6	7	NA	NA	NA	NA	NA
"167575"	"student"	1	1	"white"	"male"	6	7	NA	NA	NA	NA	NA
"167576"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"167578"	"student"	1	0	"white"	"male"	7	8	NA	NA	NA	NA	NA
"167579"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"167580"	"student"	1	1	"Hispanic"	"female"	6	7	NA	NA	NA	NA	NA
"167581"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"168039"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"168078"	"student"	1	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"168522"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"169276"	"student"	1	1	"white"	"female"	6	7	NA	NA	NA	NA	NA
"888881"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888882"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888883"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888884"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"888885"	"student"	0	0	"Asian"	"female"	11	12	NA	NA	NA	NA	NA
"888886"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888887"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888888"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888889"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888890"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888891"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888892"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888893"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888894"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888895"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888896"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888897"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888898"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888899"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"888900"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888901"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888902"	"student"	0	0	"black"	"female"	9	10	NA	NA	NA	NA	NA
"888903"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888904"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888905"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888906"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888907"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888908"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888909"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888910"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888911"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888912"	"student"	0	0	"Asian"	"male"	11	12	NA	NA	NA	NA	NA
"888913"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888914"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888915"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"888916"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888917"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888918"	"student"	0	1	"Asian"	"female"	12	13	NA	NA	NA	NA	NA
"888919"	"student"	0	1	"Hispanic"	"female"	12	13	NA	NA	NA	NA	NA
"888920"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888921"	"student"	0	0	"white"	"male"	8	9	NA	NA	NA	NA	NA
"888922"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888923"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888924"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888925"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888926"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888927"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888928"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888929"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888930"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888931"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888932"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"888933"	"student"	0	1	"Hispanic"	"female"	12	13	NA	NA	NA	NA	NA
"888934"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888935"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888936"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888937"	"student"	0	0	"black"	"male"	8	9	NA	NA	NA	NA	NA
"888938"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888939"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888940"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888941"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"888942"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888943"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888944"	"student"	0	1	"Asian"	"female"	12	13	NA	NA	NA	NA	NA
"888945"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888946"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888947"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888948"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888949"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888950"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888951"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888952"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"888953"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888954"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"888955"	"student"	0	0	"white"	"female"	11	12	NA	NA	NA	NA	NA
"888956"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888957"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888958"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888959"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888960"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888961"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"888962"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888963"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888964"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888965"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888966"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888967"	"student"	0	1	"Asian"	"male"	12	13	NA	NA	NA	NA	NA
"888968"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888969"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888970"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888971"	"student"	0	1	"Native American"	"male"	12	13	NA	NA	NA	NA	NA
"888972"	"student"	0	0	"Native American"	"female"	8	9	NA	NA	NA	NA	NA
"888973"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888974"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888975"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888976"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888977"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888978"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888979"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888980"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888981"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888982"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888983"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888984"	"student"	0	1	"Hispanic"	"female"	12	13	NA	NA	NA	NA	NA
"888985"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888986"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"888987"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888988"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"888989"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888990"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888991"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"888992"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888993"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"888994"	"student"	0	1	"Asian"	"male"	12	13	NA	NA	NA	NA	NA
"888995"	"student"	0	1	"Asian"	"male"	12	13	NA	NA	NA	NA	NA
"888996"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"888997"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888998"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"888999"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889000"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889001"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889002"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889003"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889004"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"889005"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889006"	"student"	0	1	"Asian"	"female"	12	13	NA	NA	NA	NA	NA
"889007"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889008"	"student"	0	0	"black"	"female"	10	11	NA	NA	NA	NA	NA
"889009"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889010"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"889011"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889012"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889013"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889014"	"student"	0	1	"Asian"	"female"	12	13	NA	NA	NA	NA	NA
"889015"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889016"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889017"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889018"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889019"	"student"	0	1	"Asian"	"male"	12	13	NA	NA	NA	NA	NA
"889020"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889021"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889022"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"889023"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889024"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889025"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889026"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889027"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889028"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889029"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889030"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"889031"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889032"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889033"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889034"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889035"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"889036"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889037"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889038"	"student"	0	1	"black"	"male"	12	13	NA	NA	NA	NA	NA
"889039"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889040"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889041"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889042"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889043"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889044"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"889045"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889046"	"student"	0	1	"Asian"	"female"	12	13	NA	NA	NA	NA	NA
"889047"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889048"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889049"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889050"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"889051"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889052"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889053"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889054"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"889055"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889056"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889057"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889058"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889059"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889060"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889061"	"student"	0	0	"black"	"female"	8	9	NA	NA	NA	NA	NA
"889062"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889063"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889064"	"student"	0	0	"white"	"female"	10	11	NA	NA	NA	NA	NA
"889065"	"student"	0	0	"white"	"male"	11	12	NA	NA	NA	NA	NA
"889066"	"student"	0	0	"white"	"female"	9	10	NA	NA	NA	NA	NA
"889067"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"889068"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889069"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889070"	"student"	0	1	"Asian"	"male"	12	13	NA	NA	NA	NA	NA
"889071"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889072"	"student"	0	0	"white"	"female"	8	9	NA	NA	NA	NA	NA
"889073"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889074"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889075"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889076"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889077"	"student"	0	0	"Asian"	"female"	9	10	NA	NA	NA	NA	NA
"889078"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889079"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889080"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889081"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889082"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889083"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889084"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889085"	"student"	0	1	"Hispanic"	"female"	12	13	NA	NA	NA	NA	NA
"889086"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889087"	"student"	0	1	"black"	"female"	12	13	NA	NA	NA	NA	NA
"889088"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889089"	"student"	0	1	"black"	"male"	9	10	NA	NA	NA	NA	NA
"889090"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889091"	"student"	0	1	"black"	"female"	10	11	NA	NA	NA	NA	NA
"889092"	"student"	0	1	"white"	"female"	12	13	NA	NA	NA	NA	NA
"889093"	"student"	0	1	"white"	"male"	10	11	NA	NA	NA	NA	NA
"889094"	"student"	0	1	"white"	"female"	8	9	NA	NA	NA	NA	NA
"889095"	"student"	0	1	"white"	"male"	10	11	NA	NA	NA	NA	NA
"889096"	"student"	0	1	"white"	"male"	8	9	NA	NA	NA	NA	NA
"889097"	"student"	0	1	"white"	"female"	10	11	NA	NA	NA	NA	NA
"889098"	"student"	0	1	"white"	"male"	12	13	NA	NA	NA	NA	NA
"889099"	"student"	0	1	"white"	"male"	9	10	NA	NA	NA	NA	NA
"889100"	"student"	0	1	"white"	"female"	10	11	NA	NA	NA	NA	NA
"889101"	"student"	0	1	"white"	"female"	10	11	NA	NA	NA	NA	NA
"889102"	"student"	0	1	"white"	"female"	10	11	NA	NA	NA	NA	NA
"889103"	"student"	0	1	"black"	"female"	8	9	NA	NA	NA	NA	NA
"Academic decathalon"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"low"	"no"	"boys_girls"	"all_grades"
"Art Club"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"no"	"boys_girls"	"all_grades"
"Asian Club"	"club"	0	0	NA	NA	NA	NA	"Ethnic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Band, 8th"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"yes"	"boys_girls"	"eighth"
"Band, Jazz"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"boys_girls"	"ninth+"
"Band, Marching (Symphonic)"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"boys_girls"	"ninth+"
"Baseball, JV (10th)"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"boys"	"ninth_tenth_eleventh"
"Baseball, V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"no"	"boys"	"ninth+"
"Basketball, boys 8th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"boys"	"eighth"
"Basketball, boys 9th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"boys"	"ninth"
"Basketball, boys JV"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"yes"	"boys"	"ninth_tenth_eleventh"
"Basketball, boys V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"very_high"	"no"	"boys"	"ninth+"
"Basketball, girls 8th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"girls"	"eighth"
"Basketball, girls 9th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"girls"	"ninth"
"Basketball, girls JV"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"yes"	"girls"	"ninth_tenth_eleventh"
"Basketball, girls V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"high"	"no"	"girls"	"ninth+"
"Cheerleaders, 8th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"high"	"yes"	"girls"	"eighth"
"Cheerleaders, 9th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"high"	"yes"	"girls"	"ninth"
"Cheerleaders, JV"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"very_high"	"yes"	"girls"	"ninth_tenth_eleventh"
"Cheerleaders, Spirit Squad"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"high"	"yes"	"girls"	"ninth_tenth_eleventh"
"Cheerleaders, V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"very_high"	"no"	"girls"	"ninth+"
"Chess Club"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"low"	"no"	"boys_girls"	"all_grades"
"Choir, a capella"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"boys_girls"	"all_grades"
"Choir, barbershop quartet (4 men)"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"boys"	"all_grades"
"Choir, chamber singers"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"boys_girls"	"all_grades"
"Choir, concert"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"no"	"boys_girls"	"all_grades"
"Choir, treble"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"low"	"no"	"girls"	"all_grades"
"Choir, vocal ensemble (4 women)"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"girls"	"all_grades"
"Choir, women's ensemble"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"moderate"	"no"	"girls"	"all_grades"
"Close-up"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Cross Country, boys 8th"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"yes"	"boys"	"eighth"
"Cross Country, boys V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"boys"	"ninth+"
"Cross Country, girls 8th"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"girls"	"all_grades"
"Cross Country, girls V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"girls"	"ninth+"
"Debate"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"moderate"	"no"	"boys_girls"	"all_grades"
"Drill Team"	"club"	0	0	NA	NA	NA	NA	"Performance Art"	"very_high"	"no"	"girls"	"all_grades"
"Drunk Driving"	"club"	0	0	NA	NA	NA	NA	"Service"	"low"	"no"	"boys_girls"	"all_grades"
"Drunk Driving Officers"	"club"	0	0	NA	NA	NA	NA	"Service"	"low"	"no"	"boys_girls"	"all_grades"
"Football, 8th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"low"	"yes"	"boys"	"eighth"
"Football, 9th"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"moderate"	"yes"	"boys"	"ninth"
"Football, V"	"club"	0	0	NA	NA	NA	NA	"Team Sports"	"very_high"	"no"	"boys"	"ninth+"
"Forensics"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"moderate"	"no"	"boys_girls"	"all_grades"
"Forensics (National Forensics League)"	"club"	0	0	NA	NA	NA	NA	"Academic Competition"	"moderate"	"no"	"boys_girls"	"all_grades"
"French Club (high)"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"French Club (low)"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"yes"	"boys_girls"	"all_grades"
"French NHS"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Full IB Diploma Students (12th)"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"high"	"no"	"boys_girls"	"all_grades"
"German Club"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"German NHS"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Golf, boys V"	"club"	0	0	NA	NA	NA	NA	"Individual Sports"	"low"	"no"	"boys"	"all_grades"
"Hispanic Club"	"club"	0	0	NA	NA	NA	NA	"Ethnic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Internships"	"club"	0	0	NA	NA	NA	NA	"Academic Interest"	"low"	"no"	"boys_girls"	"all_grades"
"Junior Class Board"	"club"	0	0	NA	NA	NA	NA	"Leadership"	"high"	"no"	"boys_girls"	"all_grades"
"Key Club"	"club"	0	0	NA	NA	NA	NA	"Service"	"low"	"no"	"boys_girls"	"all_grades"
